iter	Passed	Remaining
3226	28746	60334
3227	28754	60323
3228	28761	60311
3229	28770	60301
3230	28779	60293
3231	28787	60282
3232	28794	60270
3233	28802	60258
3234	28809	60247
3235	28817	60235
3236	28825	60223
3237	28832	60212
3238	28841	60202
3239	28849	60191
3240	28856	60179
3241	28865	60170
3242	28873	60159
3243	28881	60149
3244	28890	60139
3245	28898	60129
3246	28906	60119
3247	28915	60110
3248	28924	60101
3249	28932	60090
3250	28940	60079
3251	28949	60070
3252	28957	60060
3253	28966	60050
3254	28973	60039
3255	28982	60029
3256	28991	60021
3257	29000	60012
3258	29008	60002
3259	29018	59994
3260	29027	59985
3261	29036	59977
3262	29044	59967
3263	29053	59957
3264	29060	59946
3265	29069	59937
3266	29078	59928
3267	29088	59921
3268	29098	59914
3269	29107	59906
3270	29117	59899
3271	29126	59891
3272	29136	59884
3273	29155	59896
3274	29170	59899
3275	29184	59900
3276	29198	59902
3277	29212	59903
3278	29225	59903
3279	29235	59897
3280	29248	59895
3281	29258	59890
3282	29269	59885
3283	29279	59878
3284	29289	59871
3285	29299	59864
3286	29308	59856
3287	29318	59850
3288	29328	59843
3289	29337	59834
3290	29347	59826
3291	29355	59816
3292	29365	59809
3293	29374	59801
3294	29383	59791
3295	29392	59783
3296	29400	59773
3297	29409	59763
3298	29417	59754
3299	29426	59744
3300	29434	59734
3301	29445	59729
3302	29454	59719
3303	29462	59710
3304	29471	59700
3305	29480	59691
3306	29488	59681
3307	29497	59671
3308	29505	59662
3309	29513	59652
3310	29522	59642
3311	29530	59632
3312	29538	59620
3313	29546	59610
3314	29554	59600
3315	29562	59588
3316	29570	59578
3317	29579	59568
3318	29586	59556
3319	29594	59545
3320	29602	59533
3321	29610	59523
3322	29617	59512
3323	29625	59500
3324	29633	59489
3325	29641	59479
3326	29649	59468
3327	29656	59456
3328	29664	59445
3329	29672	59433
3330	29680	59423
3331	29688	59413
3332	29697	59403
3333	29705	59393
3334	29714	59383
3335	29722	59373
3336	29731	59364
3337	29739	59354
3338	29748	59345
3339	29756	59334
3340	29764	59324
3341	29773	59314
3342	29782	59306
3343	29791	59297
3344	29799	59287
3345	29808	59278
3346	29817	59270
3347	29827	59263
3348	29837	59256
3349	29847	59249
3350	29856	59240
3351	29865	59231
3352	29872	59220
3353	29881	59209
3354	29889	59199
3355	29897	59189
3356	29905	59179
3357	29913	59168
3358	29921	59157
3359	29930	59147
3360	29939	59138
3361	29948	59130
3362	29957	59121
3363	29965	59111
3364	29974	59102
3365	29983	59094
3366	29992	59085
3367	30003	59079
3368	30011	59070
3369	30020	59061
3370	30029	59051
3371	30037	59042
3372	30047	59034
3373	30055	59024
3374	30066	59018
3375	30074	59009
3376	30084	59002
3377	30093	58992
3378	30101	58983
3379	30111	58975
3380	30122	58970
3381	30132	58965
3382	30142	58958
3383	30152	58950
3384	30161	58942
3385	30170	58932
3386	30180	58925
3387	30189	58917
3388	30198	58909
3389	30208	58901
3390	30217	58894
3391	30229	58890
3392	30240	58885
3393	30252	58882
3394	30264	58879
3395	30275	58875
3396	30286	58869
3397	30297	58865
3398	30308	58861
3399	30320	58856
3400	30331	58851
3401	30341	58846
3402	30353	58842
3403	30366	58840
3404	30378	58838
3405	30389	58834
3406	30400	58828
3407	30411	58823
3408	30421	58817
3409	30432	58812
3410	30443	58807
3411	30454	58802
3412	30465	58798
3413	30476	58793
3414	30489	58791
3415	30499	58783
3416	30509	58778
3417	30519	58770
3418	30529	58763
3419	30538	58754
3420	30547	58746
3421	30557	58738
3422	30565	58729
3423	30576	58723
3424	30586	58716
3425	30594	58706
3426	30606	58703
3427	30614	58693
3428	30624	58685
3429	30635	58681
3430	30644	58672
3431	30656	58668
3432	30667	58663
3433	30676	58655
3434	30685	58646
3435	30695	58639
3436	30704	58630
3437	30713	58622
3438	30723	58615
3439	30732	58606
3440	30743	58600
3441	30753	58594
3442	30762	58584
3443	30770	58574
3444	30779	58565
3445	30788	58557
3446	30797	58548
3447	30808	58542
3448	30817	58534
3449	30826	58525
3450	30835	58516
3451	30844	58507
3452	30854	58500
3453	30864	58494
3454	30873	58485
3455	30882	58476
3456	30891	58467
3457	30900	58458
3458	30909	58449
3459	30918	58442
3460	30927	58432
3461	30937	58425
3462	30946	58416
3463	30955	58407
3464	30963	58398
3465	30971	58387
3466	30981	58379
3467	30989	58369
3468	30999	58361
3469	31008	58353
3470	31018	58346
3471	31026	58335
3472	31035	58326
3473	31045	58319
3474	31056	58314
3475	31065	58306
3476	31074	58297
3477	31084	58290
3478	31093	58281
3479	31102	58273
3480	31112	58266
3481	31121	58256
3482	31131	58249
3483	31144	58247
3484	31154	58241
3485	31164	58235
3486	31173	58226
3487	31185	58222
3488	31195	58215
3489	31204	58205
3490	31213	58196
3491	31222	58189
3492	31233	58184
3493	31244	58178
3494	31253	58170
3495	31263	58162
3496	31272	58153
3497	31282	58146
3498	31292	58140
3499	31302	58132
3500	31311	58125
3501	31319	58114
3502	31329	58106
3503	31337	58096
3504	31347	58088
3505	31356	58080
3506	31365	58071
3507	31374	58062
3508	31382	58051
3509	31391	58042
3510	31399	58032
3511	31407	58021
3512	31414	58009
3513	31422	57998
3514	31430	57987
3515	31438	57976
3516	31446	57966
3517	31454	57954
3518	31462	57944
3519	31470	57933
3520	31477	57922
3521	31486	57913
3522	31494	57902
3523	31502	57891
3524	31510	57880
3525	31518	57870
3526	31526	57859
3527	31534	57848
3528	31542	57837
3529	31551	57829
3530	31560	57820
3531	31569	57811
3532	31578	57802
3533	31586	57792
3534	31594	57781
3535	31604	57774
3536	31612	57764
3537	31622	57757
3538	31631	57747
3539	31639	57738
3540	31648	57729
3541	31658	57721
3542	31666	57711
3543	31674	57700
3544	31682	57689
3545	31690	57678
3546	31698	57668
3547	31706	57658
3548	31714	57647
3549	31722	57637
3550	31730	57626
3551	31738	57616
3552	31746	57605
3553	31755	57595
3554	31762	57584
3555	31770	57573
3556	31778	57562
3557	31786	57551
3558	31794	57541
3559	31802	57530
3560	31810	57519
3561	31818	57509
3562	31826	57498
3563	31834	57488
3564	31842	57477
3565	31851	57468
3566	31859	57458
3567	31868	57448
3568	31876	57437
3569	31885	57428
3570	31893	57418
3571	31901	57408
3572	31909	57397
3573	31918	57389
3574	31929	57384
3575	31939	57376
3576	31948	57368
3577	31957	57360
3578	31968	57353
3579	31978	57346
3580	31989	57341
3581	31999	57334
3582	32009	57327
3583	32019	57320
3584	32030	57315
3585	32040	57307
3586	32050	57301
3587	32060	57293
3588	32071	57288
3589	32083	57285
3590	32092	57276
3591	32103	57271
3592	32114	57265
3593	32124	57258
3594	32136	57256
3595	32148	57251
3596	32158	57245
3597	32170	57241
3598	32181	57236
3599	32191	57228
3600	32200	57220
3601	32210	57214
3602	32220	57207
3603	32231	57200
3604	32242	57195
3605	32254	57191
3606	32264	57186
3607	32277	57183
3608	32286	57175
3609	32298	57171
3610	32309	57165
3611	32319	57158
3612	32329	57150
3613	32339	57144
3614	32348	57135
3615	32357	57126
3616	32366	57117
3617	32375	57109
3618	32384	57099
3619	32394	57092
3620	32402	57082
3621	32411	57073
3622	32420	57065
3623	32429	57056
3624	32440	57050
3625	32449	57041
3626	32459	57034
3627	32468	57024
3628	32478	57018
3629	32487	57010
3630	32497	57001
3631	32507	56996
3632	32517	56988
3633	32526	56980
3634	32535	56970
3635	32545	56964
3636	32555	56957
3637	32565	56949
3638	32576	56944
3639	32586	56936
3640	32597	56930
3641	32607	56924
3642	32617	56917
3643	32627	56910
3644	32636	56901
3645	32646	56893
3646	32655	56884
3647	32666	56879
3648	32685	56888
3649	32695	56880
3650	32706	56875
3651	32715	56867
3652	32725	56860
3653	32740	56861
3654	32754	56861
3655	32764	56853
3656	32773	56845
3657	32785	56841
3658	32795	56833
3659	32806	56829
3660	32818	56825
3661	32828	56818
3662	32841	56816
3663	32853	56811
3664	32863	56805
3665	32874	56799
3666	32887	56797
3667	32900	56796
3668	32910	56788
3669	32922	56784
3670	32932	56777
3671	32942	56770
3672	32953	56764
3673	32963	56756
3674	32972	56748
3675	32982	56741
3676	32992	56733
3677	33002	56726
3678	33013	56720
3679	33023	56713
3680	33033	56706
3681	33043	56699
3682	33053	56693
3683	33064	56686
3684	33072	56676
3685	33082	56670
3686	33092	56662
3687	33103	56656
3688	33113	56648
3689	33121	56638
3690	33131	56630
3691	33139	56621
3692	33149	56613
3693	33158	56603
3694	33167	56595
3695	33176	56586
3696	33185	56577
3697	33194	56569
3698	33202	56558
3699	33211	56549
3700	33219	56538
3701	33228	56528
3702	33236	56519
3703	33245	56510
3704	33254	56501
3705	33264	56493
3706	33272	56483
3707	33281	56474
3708	33290	56465
3709	33299	56456
3710	33308	56447
3711	33317	56439
3712	33326	56430
3713	33336	56421
3714	33345	56413
3715	33354	56404
3716	33363	56394
3717	33371	56385
3718	33380	56376
3719	33389	56366
3720	33397	56356
3721	33406	56347
3722	33416	56340
3723	33424	56330
3724	33434	56321
3725	33442	56311
3726	33450	56300
3727	33458	56290
3728	33466	56280
3729	33475	56270
3730	33483	56261
3731	33491	56250
3732	33500	56240
3733	33508	56231
3734	33518	56223
3735	33527	56214
3736	33536	56205
3737	33544	56195
3738	33553	56185
3739	33562	56176
3740	33571	56167
3741	33580	56159
3742	33589	56150
3743	33597	56140
3744	33606	56130
3745	33616	56122
3746	33624	56112
3747	33632	56101
3748	33640	56092
3749	33649	56082
3750	33657	56071
3751	33665	56061
3752	33674	56052
3753	33683	56042
3754	33691	56032
3755	33699	56022
3756	33707	56011
3757	33715	56001
3758	33723	55991
3759	33731	55980
3760	33740	55970
3761	33748	55960
3762	33756	55950
3763	33765	55941
3764	33775	55933
3765	33784	55924
3766	33792	55914
3767	33801	55904
3768	33809	55894
3769	33818	55885
3770	33826	55875
3771	33835	55866
3772	33844	55857
3773	33853	55849
3774	33863	55840
3775	33874	55835
3776	33885	55829
3777	33895	55822
3778	33905	55815
3779	33915	55808
3780	33924	55799
3781	33934	55791
3782	33942	55782
3783	33952	55773
3784	33961	55764
3785	33971	55756
3786	33980	55748
3787	33989	55740
3788	34000	55734
3789	34009	55724
3790	34018	55717
3791	34027	55708
3792	34036	55698
3793	34045	55690
3794	34054	55681
3795	34064	55673
3796	34072	55662
3797	34082	55654
3798	34091	55646
3799	34100	55637
3800	34109	55628
3801	34118	55619
3802	34128	55611
3803	34137	55603
3804	34147	55596
3805	34156	55587
3806	34165	55578
3807	34174	55569
3808	34183	55560
3809	34191	55550
3810	34200	55540
3811	34209	55531
3812	34218	55522
3813	34227	55513
3814	34236	55504
3815	34244	55494
3816	34251	55482
3817	34260	55473
3818	34267	55462
3819	34276	55451
3820	34283	55440
3821	34292	55430
3822	34299	55420
3823	34308	55410
3824	34317	55401
3825	34326	55392
3826	34334	55382
3827	34343	55372
3828	34351	55362
3829	34361	55354
3830	34371	55347
3831	34378	55336
3832	34387	55326
3833	34396	55317
3834	34404	55307
3835	34412	55297
3836	34422	55289
3837	34432	55281
3838	34440	55272
3839	34451	55265
3840	34462	55259
3841	34471	55251
3842	34481	55243
3843	34490	55235
3844	34500	55228
3845	34510	55220
3846	34519	55211
3847	34528	55203
3848	34538	55195
3849	34546	55185
3850	34556	55177
3851	34566	55169
3852	34575	55160
3853	34584	55151
3854	34592	55140
3855	34600	55131
3856	34609	55121
3857	34633	55137
3858	34644	55131
3859	34654	55123
3860	34662	55112
3861	34669	55102
3862	34677	55091
3863	34686	55081
3864	34694	55070
3865	34702	55060
3866	34711	55051
3867	34719	55041
3868	34727	55031
3869	34736	55021
3870	34743	55010
3871	34752	55000
3872	34760	54990
3873	34769	54980
3874	34777	54970
3875	34787	54963
3876	34795	54952
3877	34804	54943
3878	34812	54933
3879	34821	54924
3880	34830	54914
3881	34838	54905
3882	34848	54897
3883	34857	54888
3884	34867	54881
3885	34876	54872
3886	34885	54863
3887	34894	54854
3888	34904	54847
3889	34914	54839
3890	34923	54830
3891	34931	54821
3892	34940	54812
3893	34955	54811
3894	34967	54807
3895	34979	54803
3896	34989	54796
3897	35000	54790
3898	35011	54784
3899	35020	54775
3900	35030	54768
3901	35041	54762
3902	35051	54755
3903	35061	54748
3904	35071	54740
3905	35080	54731
3906	35090	54723
3907	35099	54714
3908	35108	54706
3909	35117	54697
3910	35127	54689
3911	35136	54680
3912	35145	54672
3913	35154	54662
3914	35163	54653
3915	35172	54644
3916	35182	54637
3917	35192	54629
3918	35201	54621
3919	35211	54613
3920	35221	54605
3921	35230	54597
3922	35239	54588
3923	35248	54579
3924	35259	54573
3925	35268	54564
3926	35278	54557
3927	35289	54551
3928	35298	54542
3929	35307	54532
3930	35315	54523
3931	35321	54508
3932	35329	54498
3933	35337	54488
3934	35345	54477
3935	35353	54467
3936	35361	54456
3937	35369	54446
3938	35377	54435
3939	35386	54426
3940	35394	54417
3941	35403	54406
3942	35411	54396
3943	35418	54385
3944	35427	54376
3945	35436	54367
3946	35445	54357
3947	35452	54346
3948	35460	54335
3949	35468	54324
3950	35477	54315
3951	35485	54305
3952	35493	54295
3953	35502	54286
3954	35506	54269
3955	35514	54259
3956	35523	54249
3957	35531	54240
3958	35540	54230
3959	35548	54220
3960	35557	54211
3961	35567	54204
3962	35577	54196
3963	35585	54186
3964	35593	54176
3965	35601	54165
3966	35610	54155
3967	35618	54145
3968	35626	54135
3969	35635	54125
3970	35643	54115
3971	35652	54106
3972	35660	54096
3973	35670	54088
3974	35678	54078
3975	35688	54071
3976	35698	54063
3977	35707	54054
3978	35716	54046
3979	35726	54038
3980	35737	54032
3981	35747	54025
3982	35757	54017
3983	35766	54009
3984	35777	54002
3985	35789	53997
3986	35799	53990
3987	35808	53982
3988	35819	53975
3989	35828	53967
3990	35838	53960
3991	35849	53953
3992	35858	53944
3993	35868	53937
3994	35878	53929
3995	35888	53922
3996	35898	53914
3997	35906	53905
3998	35915	53895
3999	35924	53886
4000	35933	53878
4001	35942	53868
4002	35951	53859
4003	35959	53848
4004	35968	53840
4005	35976	53830
4006	35986	53821
4007	35995	53813
4008	36003	53803
4009	36012	53794
4010	36020	53783
4011	36028	53773
4012	36035	53762
4013	36044	53751
4014	36053	53743
4015	36061	53732
4016	36069	53721
4017	36077	53711
4018	36085	53701
4019	36093	53691
4020	36100	53679
4021	36108	53668
4022	36116	53659
4023	36126	53650
4024	36134	53641
4025	36144	53633
4026	36153	53623
4027	36161	53614
4028	36170	53605
4029	36179	53596
4030	36188	53586
4031	36197	53577
4032	36205	53568
4033	36215	53559
4034	36224	53550
4035	36232	53540
4036	36241	53531
4037	36250	53522
4038	36258	53512
4039	36266	53502
4040	36274	53492
4041	36282	53481
4042	36290	53470
4043	36298	53460
4044	36306	53449
4045	36314	53439
4046	36322	53429
4047	36330	53418
4048	36338	53408
4049	36347	53399
4050	36355	53388
4051	36359	53372
4052	36366	53361
4053	36375	53351
4054	36383	53341
4055	36392	53332
4056	36399	53321
4057	36407	53310
4058	36415	53300
4059	36423	53290
4060	36431	53279
4061	36439	53269
4062	36447	53258
4063	36455	53248
4064	36463	53238
4065	36473	53229
4066	36483	53222
4067	36496	53218
4068	36506	53212
4069	36517	53205
4070	36527	53199
4071	36538	53192
4072	36547	53184
4073	36558	53177
4074	36567	53169
4075	36577	53160
4076	36587	53154
4077	36598	53147
4078	36609	53141
4079	36620	53135
4080	36630	53127
4081	36639	53118
4082	36647	53109
4083	36656	53100
4084	36665	53090
4085	36673	53080
4086	36682	53071
4087	36691	53062
4088	36699	53052
4089	36708	53042
4090	36716	53033
4091	36725	53024
4092	36734	53014
4093	36742	53004
4094	36750	52994
4095	36759	52984
4096	36767	52975
4097	36776	52966
4098	36785	52957
4099	36793	52946
4100	36801	52936
4101	36809	52926
4102	36818	52916
4103	36826	52906
4104	36835	52897
4105	36843	52887
4106	36852	52878
4107	36860	52868
4108	36869	52858
4109	36878	52849
4110	36886	52840
4111	36894	52828
4112	36902	52819
4113	36910	52808
4114	36918	52797
4115	36926	52787
4116	36935	52778
4117	36943	52768
4118	36951	52758
4119	36960	52748
4120	36968	52739
4121	36977	52729
4122	36985	52720
4123	36994	52710
4124	37002	52700
4125	37010	52690
4126	37019	52680
4127	37028	52671
4128	37036	52662
4129	37046	52653
4130	37054	52643
4131	37062	52633
4132	37070	52623
4133	37079	52614
4134	37083	52599
4135	37092	52589
4136	37101	52580
4137	37110	52572
4138	37121	52565
4139	37130	52557
4140	37139	52548
4141	37149	52539
4142	37159	52533
4143	37168	52523
4144	37177	52515
4145	37186	52505
4146	37195	52497
4147	37205	52489
4148	37214	52481
4149	37224	52472
4150	37234	52464
4151	37243	52457
4152	37252	52447
4153	37262	52440
4154	37271	52430
4155	37280	52422
4156	37290	52414
4157	37300	52407
4158	37311	52400
4159	37316	52386
4160	37328	52381
4161	37339	52375
4162	37349	52368
4163	37361	52362
4164	37370	52355
4165	37382	52349
4166	37392	52342
4167	37402	52334
4168	37413	52328
4169	37423	52321
4170	37433	52312
4171	37445	52308
4172	37454	52300
4173	37464	52292
4174	37474	52284
4175	37484	52277
4176	37494	52270
4177	37499	52254
4178	37510	52248
4179	37519	52240
4180	37529	52232
4181	37539	52225
4182	37548	52216
4183	37557	52207
4184	37562	52192
4185	37572	52184
4186	37581	52176
4187	37591	52168
4188	37600	52159
4189	37609	52150
4190	37620	52144
4191	37631	52137
4192	37641	52130
4193	37652	52124
4194	37663	52117
4195	37673	52110
4196	37683	52103
4197	37693	52095
4198	37705	52090
4199	37714	52081
4200	37724	52074
4201	37737	52070
4202	37747	52063
4203	37759	52057
4204	37769	52051
4205	37779	52043
4206	37790	52036
4207	37799	52027
4208	37807	52017
4209	37816	52008
4210	37824	51998
4211	37833	51989
4212	37843	51981
4213	37853	51974
4214	37863	51967
4215	37872	51958
4216	37882	51949
4217	37891	51941
4218	37902	51935
4219	37912	51927
4220	37920	51917
4221	37930	51909
4222	37939	51901
4223	37948	51892
4224	37957	51882
4225	37966	51873
4226	37974	51862
4227	37982	51853
4228	37991	51843
4229	37999	51834
4230	38008	51825
4231	38017	51815
4232	38026	51806
4233	38034	51796
4234	38043	51787
4235	38051	51777
4236	38059	51766
4237	38067	51756
4238	38075	51746
4239	38084	51736
4240	38092	51726
4241	38100	51716
4242	38108	51706
4243	38116	51696
4244	38125	51687
4245	38135	51678
4246	38144	51670
4247	38152	51660
4248	38161	51651
4249	38170	51642
4250	38180	51634
4251	38189	51625
4252	38198	51617
4253	38207	51608
4254	38216	51598
4255	38225	51590
4256	38234	51581
4257	38243	51572
4258	38252	51563
4259	38261	51554
4260	38270	51545
4261	38279	51535
4262	38287	51525
4263	38295	51515
4264	38304	51506
4265	38312	51496
4266	38320	51486
4267	38328	51476
4268	38336	51465
4269	38345	51456
4270	38353	51445
4271	38361	51436
4272	38369	51425
4273	38378	51416
4274	38385	51405
4275	38394	51396
4276	38402	51385
4277	38411	51376
4278	38419	51367
4279	38427	51357
4280	38436	51347
4281	38444	51337
4282	38453	51327
4283	38461	51317
4284	38469	51307
4285	38478	51298
4286	38486	51288
4287	38494	51278
4288	38503	51268
4289	38511	51258
4290	38520	51249
4291	38528	51239
4292	38536	51229
4293	38544	51219
4294	38549	51204
4295	38558	51195
4296	38565	51184
4297	38574	51174
4298	38582	51165
4299	38592	51156
4300	38602	51149
4301	38611	51140
4302	38619	51130
4303	38628	51122
4304	38637	51113
4305	38645	51103
4306	38655	51094
4307	38663	51084
4308	38672	51075
4309	38681	51067
4310	38690	51058
4311	38699	51049
4312	38708	51040
4313	38717	51031
4314	38727	51022
4315	38735	51013
4316	38744	51003
4317	38748	50989
4318	38757	50980
4319	38766	50971
4320	38776	50962
4321	38785	50954
4322	38796	50947
4323	38806	50940
4324	38816	50933
4325	38826	50925
4326	38836	50917
4327	38846	50909
4328	38856	50902
4329	38865	50892
4330	38874	50883
4331	38883	50874
4332	38891	50865
4333	38900	50855
4334	38908	50846
4335	38917	50837
4336	38925	50826
4337	38934	50817
4338	38944	50809
4339	38953	50800
4340	38961	50791
4341	38970	50781
4342	38979	50773
4343	38988	50763
4344	38997	50754
4345	39006	50745
4346	39015	50737
4347	39024	50728
4348	39034	50720
4349	39043	50711
4350	39052	50702
4351	39061	50693
4352	39070	50684
4353	39078	50675
4354	39087	50665
4355	39096	50656
4356	39104	50646
4357	39113	50637
4358	39121	50627
4359	39129	50617
4360	39137	50607
4361	39145	50596
4362	39153	50586
4363	39161	50576
4364	39170	50566
4365	39179	50557
4366	39187	50547
4367	39194	50537
4368	39202	50526
4369	39210	50516
4370	39218	50505
4371	39225	50494
4372	39233	50484
4373	39242	50475
4374	39250	50464
4375	39258	50454
4376	39266	50445
4377	39276	50437
4378	39285	50428
4379	39294	50418
4380	39302	50409
4381	39311	50400
4382	39321	50391
4383	39344	50400
4384	39356	50396
4385	39363	50384
4386	39375	50379
4387	39386	50373
4388	39398	50367
4389	39408	50359
4390	39418	50353
4391	39430	50347
4392	39440	50339
4393	39449	50331
4394	39459	50322
4395	39468	50314
4396	39477	50305
4397	39486	50296
4398	39495	50287
4399	39504	50278
4400	39513	50269
4401	39522	50260
4402	39531	50251
4403	39541	50243
4404	39550	50235
4405	39559	50226
4406	39569	50218
4407	39580	50211
4408	39591	50206
4409	39602	50198
4410	39612	50191
4411	39622	50184
4412	39632	50176
4413	39643	50169
4414	39653	50161
4415	39662	50153
4416	39671	50144
4417	39680	50135
4418	39690	50127
4419	39699	50118
4420	39709	50110
4421	39718	50101
4422	39726	50091
4423	39735	50082
4424	39744	50073
4425	39752	50063
4426	39762	50055
4427	39770	50045
4428	39779	50036
4429	39788	50027
4430	39797	50018
4431	39805	50008
4432	39814	49999
4433	39823	49989
4434	39832	49981
4435	39841	49972
4436	39848	49961
4437	39856	49950
4438	39864	49940
4439	39872	49930
4440	39880	49920
4441	39887	49909
4442	39895	49898
4443	39904	49889
4444	39913	49880
4445	39921	49870
4446	39930	49861
4447	39939	49852
4448	39948	49843
4449	39956	49833
4450	39965	49824
4451	39974	49815
4452	39982	49805
4453	39990	49795
4454	39998	49785
4455	40007	49776
4456	40016	49766
4457	40024	49756
4458	40028	49741
4459	40036	49731
4460	40041	49717
4461	40050	49708
4462	40058	49697
4463	40066	49688
4464	40073	49677
4465	40082	49667
4466	40090	49657
4467	40098	49647
4468	40105	49636
4469	40113	49626
4470	40121	49616
4471	40129	49605
4472	40137	49595
4473	40146	49586
4474	40154	49576
4475	40162	49566
4476	40170	49556
4477	40178	49546
4478	40186	49535
4479	40190	49521
4480	40207	49521
4481	40219	49516
4482	40232	49512
4483	40243	49505
4484	40253	49498
4485	40265	49492
4486	40275	49484
4487	40284	49476
4488	40293	49467
4489	40302	49458
4490	40312	49450
4491	40322	49442
4492	40331	49433
4493	40340	49424
4494	40348	49415
4495	40357	49406
4496	40365	49396
4497	40375	49387
4498	40384	49378
4499	40393	49369
4500	40401	49359
4501	40409	49349
4502	40418	49340
4503	40428	49332
4504	40437	49324
4505	40452	49322
4506	40465	49318
4507	40477	49312
4508	40488	49306
4509	40499	49300
4510	40510	49292
4511	40519	49284
4512	40528	49275
4513	40537	49266
4514	40546	49258
4515	40556	49250
4516	40565	49240
4517	40576	49233
4518	40586	49226
4519	40594	49216
4520	40603	49207
4521	40613	49199
4522	40622	49190
4523	40631	49182
4524	40642	49174
4525	40651	49166
4526	40659	49156
4527	40668	49146
4528	40676	49136
4529	40685	49127
4530	40694	49118
4531	40702	49109
4532	40711	49099
4533	40719	49089
4534	40727	49079
4535	40736	49070
4536	40744	49060
4537	40753	49051
4538	40761	49040
4539	40769	49031
4540	40777	49021
4541	40786	49011
4542	40794	49001
4543	40802	48992
4544	40811	48982
4545	40819	48972
4546	40826	48961
4547	40836	48953
4548	40844	48943
4549	40854	48936
4550	40864	48927
4551	40874	48919
4552	40883	48911
4553	40892	48902
4554	40901	48892
4555	40911	48884
4556	40920	48876
4557	40929	48867
4558	40937	48857
4559	40946	48847
4560	40954	48838
4561	40963	48829
4562	40972	48819
4563	40980	48810
4564	40988	48799
4565	40995	48789
4566	41004	48779
4567	41013	48771
4568	41022	48761
4569	41030	48752
4570	41039	48742
4571	41047	48732
4572	41055	48723
4573	41064	48713
4574	41072	48703
4575	41080	48693
4576	41089	48684
4577	41097	48674
4578	41105	48663
4579	41113	48653
4580	41121	48644
4581	41130	48635
4582	41139	48626
4583	41148	48616
4584	41156	48606
4585	41164	48597
4586	41172	48587
4587	41181	48577
4588	41189	48568
4589	41198	48558
4590	41206	48548
4591	41215	48538
4592	41222	48528
4593	41232	48519
4594	41240	48510
4595	41245	48496
4596	41253	48486
4597	41262	48477
4598	41270	48467
4599	41279	48458
4600	41287	48448
4601	41296	48439
4602	41304	48429
4603	41314	48421
4604	41323	48412
4605	41332	48403
4606	41341	48395
4607	41350	48385
4608	41361	48379
4609	41370	48370
4610	41380	48362
4611	41388	48352
4612	41396	48342
4613	41404	48332
4614	41413	48322
4615	41421	48312
4616	41430	48304
4617	41438	48293
4618	41446	48283
4619	41454	48273
4620	41462	48263
4621	41470	48253
4622	41478	48243
4623	41486	48233
4624	41494	48223
4625	41501	48212
4626	41510	48203
4627	41518	48192
4628	41526	48182
4629	41534	48172
4630	41542	48162
4631	41550	48152
4632	41559	48143
4633	41566	48132
4634	41575	48123
4635	41583	48113
4636	41591	48103
4637	41600	48094
4638	41608	48084
4639	41617	48075
4640	41625	48065
4641	41634	48056
4642	41643	48046
4643	41651	48037
4644	41659	48027
4645	41667	48017
4646	41676	48007
4647	41684	47997
4648	41692	47987
4649	41699	47977
4650	41708	47967
4651	41715	47957
4652	41723	47947
4653	41732	47937
4654	41740	47928
4655	41748	47917
4656	41756	47907
4657	41764	47897
4658	41773	47888
4659	41781	47878
4660	41789	47868
4661	41797	47858
4662	41805	47848
4663	41814	47838
4664	41822	47828
4665	41829	47818
4666	41838	47808
4667	41845	47798
4668	41854	47788
4669	41863	47779
4670	41872	47770
4671	41880	47761
4672	41889	47752
4673	41898	47743
4674	41906	47733
4675	41914	47723
4676	41923	47714
4677	41933	47705
4678	41942	47697
4679	41950	47687
4680	41959	47678
4681	41969	47670
4682	41977	47660
4683	41986	47651
4684	41995	47642
4685	42003	47632
4686	42013	47624
4687	42021	47615
4688	42030	47606
4689	42039	47596
4690	42048	47588
4691	42056	47578
4692	42066	47569
4693	42074	47560
4694	42083	47551
4695	42092	47542
4696	42101	47533
4697	42110	47524
4698	42120	47516
4699	42131	47509
4700	42140	47500
4701	42150	47492
4702	42159	47484
4703	42169	47476
4704	42179	47468
4705	42190	47461
4706	42201	47455
4707	42211	47447
4708	42221	47440
4709	42231	47431
4710	42240	47422
4711	42249	47414
4712	42258	47405
4713	42268	47397
4714	42279	47390
4715	42290	47384
4716	42302	47378
4717	42311	47369
4718	42320	47360
4719	42330	47352
4720	42339	47343
4721	42348	47334
4722	42357	47325
4723	42366	47316
4724	42376	47309
4725	42385	47299
4726	42394	47291
4727	42402	47281
4728	42412	47273
4729	42421	47264
4730	42430	47256
4731	42439	47246
4732	42448	47237
4733	42456	47227
4734	42464	47217
4735	42473	47208
4736	42482	47199
4737	42490	47190
4738	42499	47180
4739	42507	47171
4740	42515	47160
4741	42524	47151
4742	42532	47141
4743	42542	47133
4744	42550	47123
4745	42560	47115
4746	42567	47105
4747	42576	47095
4748	42584	47085
4749	42592	47075
4750	42600	47065
4751	42608	47055
4752	42616	47045
4753	42624	47035
4754	42632	47025
4755	42640	47015
4756	42648	47005
4757	42656	46995
4758	42664	46985
4759	42672	46976
4760	42680	46965
4761	42688	46955
4762	42695	46944
4763	42702	46933
4764	42710	46922
4765	42717	46911
4766	42724	46901
4767	42731	46890
4768	42739	46879
4769	42747	46869
4770	42755	46859
4771	42763	46849
4772	42772	46840
4773	42779	46830
4774	42788	46820
4775	42797	46812
4776	42806	46803
4777	42815	46794
4778	42824	46784
4779	42832	46775
